position_name,position_idx,layer,feature_id,feature_type,activation_value,steering_scale,move,prob_diff,original_prob,modified_prob,fen
pos_39,39,2,12879,lorsa,3.12951397895813,-2.0,f3e5,-0.21907246112823486,0.4265449047088623,0.20747244358062744,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_36,36,14,1214,transcoder,1.765131950378418,-2.0,f3e5,-0.21534869074821472,0.4265449047088623,0.21119621396064758,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_50,50,0,11076,transcoder,1.357581615447998,-2.0,f3e5,-0.21487076580524445,0.4265449047088623,0.21167413890361786,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_53,53,7,6874,lorsa,4.199068546295166,-2.0,f3e5,-0.21486586332321167,0.4265449047088623,0.21167904138565063,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_36,36,10,9278,transcoder,6.645874977111816,-2.0,f3e5,-0.21003757417201996,0.4265449047088623,0.21650733053684235,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_54,54,0,13386,transcoder,1.4800972938537598,-2.0,f3e5,-0.20926380157470703,0.4265449047088623,0.21728110313415527,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_58,58,3,9594,transcoder,1.3094115257263184,-2.0,f3e5,-0.20827218890190125,0.4265449047088623,0.21827271580696106,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_58,58,0,11059,lorsa,4.285820960998535,-2.0,f3e5,-0.20759525895118713,0.4265449047088623,0.21894964575767517,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_58,58,2,3004,transcoder,0.9341632127761841,-2.0,f3e5,-0.2036380171775818,0.4265449047088623,0.22290688753128052,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_58,58,1,8956,transcoder,1.176414966583252,-2.0,f3e5,-0.20340628921985626,0.4265449047088623,0.22313861548900604,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_3,3,7,11946,transcoder,3.222217082977295,-2.0,f3e5,-0.2024965137243271,0.4265449047088623,0.22404839098453522,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_54,54,0,11059,lorsa,5.209131717681885,-2.0,f3e5,-0.20130935311317444,0.4265449047088623,0.22523555159568787,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_58,58,3,10967,lorsa,2.4667601585388184,-2.0,f3e5,-0.19848965108394623,0.4265449047088623,0.22805525362491608,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_62,62,2,12759,transcoder,0.800830066204071,-2.0,f3e5,-0.19835689663887024,0.4265449047088623,0.22818800806999207,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_59,59,4,15898,transcoder,0.9132384657859802,-2.0,f3e5,-0.1964915245771408,0.4265449047088623,0.2300533801317215,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_62,62,1,7268,transcoder,0.7161532640457153,-2.0,f3e5,-0.19477801024913788,0.4265449047088623,0.23176689445972443,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_60,60,0,7285,lorsa,3.317694902420044,-2.0,f3e5,-0.19385021924972534,0.4265449047088623,0.23269468545913696,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_58,58,4,15812,transcoder,0.725627601146698,-2.0,f3e5,-0.19210898876190186,0.4265449047088623,0.23443591594696045,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_50,50,0,12046,lorsa,3.0873963832855225,-2.0,f3e5,-0.1895570456981659,0.4265449047088623,0.2369878590106964,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_36,36,2,3155,lorsa,4.220008850097656,-2.0,f3e5,-0.1882622092962265,0.4265449047088623,0.2382826954126358,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_59,59,2,5718,transcoder,0.9815890789031982,-2.0,f3e5,-0.18649891018867493,0.4265449047088623,0.24004599452018738,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_36,36,3,5779,lorsa,2.9550795555114746,-2.0,f3e5,-0.1845100224018097,0.4265449047088623,0.2420348823070526,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_58,58,6,4091,transcoder,1.5473531484603882,-2.0,f3e5,-0.18326696753501892,0.4265449047088623,0.24327793717384338,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_36,36,13,3932,transcoder,0.7543947100639343,-2.0,f3e5,-0.18174736201763153,0.4265449047088623,0.24479754269123077,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
